image_link,group_id,entity_name,entity_value,image_name,extracted_text,extracted_text_with_details
https://m.media-amazon.com/images/I/71J8+lHwFmL.jpg,611510,maximum_weight_recommendation,350 pound,6ae178bd-35ec-463f-9db7-6015264e43de.jpg,"['Heavy Duty Structure', 'Sturdy and Durable', 'Weight capacity 350LBs', 'SGS', '8"" Stroke', ""'2o0mmi"", 'Initial Size 13,5""', ""Extension Size 21.5'"", 'Office SGS test certification', 'Explosion-proof ensure safety', 'Convenient and practical foot ring', 'Molded aluminum base', 'Reinforced structure', 'Quite:rolling smoothly', 'Sturdy', 'durable', 'Suitable:safe for all hardesoft floors', 'and']","[[""[[549, 207], [861, 207], [861, 247], [549, 247]]"", ""Heavy Duty Structure"", ""0.9998805989314242""], [""[[565, 241], [845, 241], [845, 279], [565, 279]]"", ""Sturdy and Durable"", ""0.8210055475916976""], [""[[532, 270], [881, 270], [881, 314], [532, 314]]"", ""Weight capacity 350LBs"", ""0.6858010607577628""], [""[[261, 321], [335, 321], [335, 363], [261, 363]]"", ""SGS"", ""0.9990248061752274""], [""[[117, 421], [163, 421], [163, 435], [117, 435]]"", ""8\"" Stroke"", ""0.8674870834010474""], [""[[119, 435], [163, 435], [163, 449], [119, 449]]"", ""'2o0mmi"", ""0.27145964643185405""], [""[[111, 465], [187, 465], [187, 479], [111, 479]]"", ""Initial Size 13,5\"""", ""0.5501148537080266""], [""[[111, 483], [201, 483], [201, 497], [111, 497]]"", ""Extension Size 21.5'"", ""0.8377125857864316""], [""[[110, 520], [352, 520], [352, 544], [110, 544]]"", ""Office SGS test certification"", ""0.7895095158618415""], [""[[100, 542], [365, 542], [365, 570], [100, 570]]"", ""Explosion-proof ensure safety"", ""0.9531328269495147""], [""[[978, 538], [1320, 538], [1320, 568], [978, 568]]"", ""Convenient and practical foot ring"", ""0.9483761520991922""], [""[[118, 808], [330, 808], [330, 832], [118, 832]]"", ""Molded aluminum base"", ""0.9290536671156616""], [""[[132, 828], [316, 828], [316, 852], [132, 852]]"", ""Reinforced structure"", ""0.9999479710529188""], [""[[1047, 822], [1250, 822], [1250, 852], [1047, 852]]"", ""Quite:rolling smoothly"", ""0.759657182351079""], [""[[136, 850], [200, 850], [200, 876], [136, 876]]"", ""Sturdy"", ""0.9997178198513322""], [""[[237, 851], [309, 851], [309, 871], [237, 871]]"", ""durable"", ""0.9999997296587304""], [""[[988, 848], [1312, 848], [1312, 874], [988, 874]]"", ""Suitable:safe for all hardesoft floors"", ""0.8237716138623342""], [""[[196.89059960754955, 852.3358994113244], [236.67141095940255, 848.9016442266783], [238.10940039245045, 870.6641005886756], [198.32858904059745, 874.0983557733217]]"", ""and"", ""0.9999422556159375""]]"
https://m.media-amazon.com/images/I/51w8x1a9KiL.jpg,969033,maximum_weight_recommendation,35 pound,10309ec7-5e4d-4aa1-b70f-14b6ddcc6e2b.jpg,"['Choose The Right Size', 'To Fit Your', 'For medium', 'Up to 35 Ibs', 'L:16""T16""16""', 'For large', 'Up to 55 Ibs', 'L:20"" [ 20""[6""', 'For jumbo dog', 'Up to 95 Ibs', 'L:24""124""[ 8""', 'Dog', 'dog', 'dog']","[[""[[252, 3], [735, 3], [735, 68], [252, 68]]"", ""Choose The Right Size"", ""0.9578520052181284""], [""[[326, 56], [568, 56], [568, 113], [326, 113]]"", ""To Fit Your"", ""0.9382933207939079""], [""[[391, 155], [579, 155], [579, 191], [391, 191]]"", ""For medium"", ""0.8118044082666908""], [""[[413, 211], [599, 211], [599, 251], [413, 251]]"", ""Up to 35 Ibs"", ""0.8700326602682562""], [""[[98, 278], [296, 278], [296, 310], [98, 310]]"", ""L:16\""T16\""16\"""", ""0.26724595874380763""], [""[[417, 440], [560, 440], [560, 483], [417, 483]]"", ""For large"", ""0.9428830198405641""], [""[[421, 497], [607, 497], [607, 537], [421, 537]]"", ""Up to 55 Ibs"", ""0.7990455984298118""], [""[[92, 600], [294, 600], [294, 632], [92, 632]]"", ""L:20\"" [ 20\""[6\"""", ""0.3056666239159731""], [""[[397, 779], [627, 779], [627, 824], [397, 824]]"", ""For jumbo dog"", ""0.6941373115133396""], [""[[413, 849], [599, 849], [599, 889], [413, 889]]"", ""Up to 95 Ibs"", ""0.7188113506898279""], [""[[85, 970], [291, 970], [291, 1002], [85, 1002]]"", ""L:24\""124\""[ 8\"""", ""0.3958633339457261""], [""[[571.1055728090001, 55.08065044950046], [665.8, 71.6], [655.8944271909999, 119.91934955049953], [560.2, 102.4]]"", ""Dog"", ""0.9992688335458669""], [""[[582.0521752792359, 152.11391864486748], [649.7100755773399, 161.50489491659434], [642.9478247207641, 200.88608135513252], [575.2899244226601, 191.49510508340566]]"", ""dog"", ""0.9999485186920134""], [""[[560.9820268028815, 437.1317018509494], [627.7333824248122, 446.56408368276453], [622.0179731971185, 482.8682981490506], [555.2666175751878, 474.43591631723547]]"", ""dog"", ""0.9999666196996663""]]"
https://m.media-amazon.com/images/I/71kgM9Vb32L.jpg,611510,maximum_weight_recommendation,100 kilogram,2df6d0ef-81f4-4362-8c1b-f5a398a1ebe8.jpg,"['ESTIVAL', 'CRAFT', 'IANDMA DL', 'WITH', 'LO ! E', '""OctaRound', 'Wood Stool""', 'High-quality', 'Light', 'Weight', 'wood', 'capacity', '(10Okg)', 'No', 'Eco', 'Smooth', 'Assembling', 'Friendly', 'finish']","[[""[[62, 170], [290, 170], [290, 226], [62, 226]]"", ""ESTIVAL"", ""0.9731406233141768""], [""[[81, 222], [273, 222], [273, 278], [81, 278]]"", ""CRAFT"", ""0.999702407105194""], [""[[57, 303], [173, 303], [173, 317], [57, 317]]"", ""IANDMA DL"", ""0.38297818174208414""], [""[[179, 303], [233, 303], [233, 317], [179, 317]]"", ""WITH"", ""0.11530299525474047""], [""[[239, 303], [293, 303], [293, 317], [239, 317]]"", ""LO ! E"", ""0.2905421448106176""], [""[[169, 419], [699, 419], [699, 507], [169, 507]]"", ""\""OctaRound"", ""0.9996953035462631""], [""[[181, 523], [711, 523], [711, 611], [181, 611]]"", ""Wood Stool\"""", ""0.6783528864821932""], [""[[176, 985], [400, 985], [400, 1029], [176, 1029]]"", ""High-quality"", ""0.9999976255176546""], [""[[454, 992], [554, 992], [554, 1040], [454, 1040]]"", ""Light"", ""0.9313776923861571""], [""[[668, 972], [802, 972], [802, 1020], [668, 1020]]"", ""Weight"", ""0.9999817985090103""], [""[[233, 1026], [342, 1026], [342, 1068], [233, 1068]]"", ""wood"", ""0.9999544620513916""], [""[[649, 1017], [819, 1017], [819, 1059], [649, 1059]]"", ""capacity"", ""0.9993471430997196""], [""[[661, 1050], [802, 1050], [802, 1102], [661, 1102]]"", ""(10Okg)"", ""0.5791719773515874""], [""[[243, 1273], [297, 1273], [297, 1309], [243, 1309]]"", ""No"", ""0.9998556922405994""], [""[[477, 1272], [553, 1272], [553, 1311], [477, 1311]]"", ""Eco"", ""0.9986537567351652""], [""[[675, 1287], [821, 1287], [821, 1325], [675, 1325]]"", ""Smooth"", ""0.6144197749298536""], [""[[161, 1307], [376, 1307], [376, 1358], [161, 1358]]"", ""Assembling"", ""0.9279851823606716""], [""[[440, 1308], [593, 1308], [593, 1358], [440, 1358]]"", ""Friendly"", ""0.999944534110196""], [""[[691, 1327], [795, 1327], [795, 1365], [691, 1365]]"", ""finish"", ""0.9999985886571049""]]"
https://m.media-amazon.com/images/I/81UAPYS0KpL.jpg,751532,maximum_weight_recommendation,250 kilogram,7fac2c38-07fd-47f9-8c5a-680e940968ea.jpg,"['Our Bed', 'Others', 'Heavy duty capsule shaped piping base:', 'Very thin jaali type structure which has', 'Can take 250 kgs of distributed weight', 'lesser weight bearing capacity:', 'without any problems:', '1)', 'WHY', 'US?', '2)']","[[""[[473, 25], [801, 25], [801, 111], [473, 111]]"", ""Our Bed"", ""0.9994501738911085""], [""[[1847, 25], [2121, 25], [2121, 111], [1847, 111]]"", ""Others"", ""0.9963809881908976""], [""[[84, 132], [1173, 132], [1173, 218], [84, 218]]"", ""Heavy duty capsule shaped piping base:"", ""0.5819435998231028""], [""[[1451, 132], [2518, 132], [2518, 213], [1451, 213]]"", ""Very thin jaali type structure which has"", ""0.9405006839938768""], [""[[108, 216], [1154, 216], [1154, 290], [108, 290]]"", ""Can take 250 kgs of distributed weight"", ""0.8458696954037976""], [""[[1572, 215], [2412, 215], [2412, 294], [1572, 294]]"", ""lesser weight bearing capacity:"", ""0.9345873732712081""], [""[[327, 288], [949, 288], [949, 374], [327, 374]]"", ""without any problems:"", ""0.6430070124577205""], [""[[1561, 375], [1621, 375], [1621, 439], [1561, 439]]"", ""1)"", ""0.9999887046632835""], [""[[1106, 1156], [1451, 1156], [1451, 1293], [1106, 1293]]"", ""WHY"", ""0.8763392567634583""], [""[[1157, 1284], [1433, 1284], [1433, 1437], [1157, 1437]]"", ""US?"", ""0.9997253912455404""], [""[[1560, 1542], [1616, 1542], [1616, 1604], [1560, 1604]]"", ""2)"", ""0.9999902219451473""]]"
https://m.media-amazon.com/images/I/71R95nkABbL.jpg,221399,maximum_weight_recommendation,2 person,e18f03cc-4a48-4e7d-8d43-f8e7d9c9484b.jpg,"['PATIOFY', '((MUKT', ""TuRAKA'"", 'Enough Spacious', 'for 2 persons']","[[""[[853, 33], [983, 33], [983, 69], [853, 69]]"", ""PATIOFY"", ""0.7879244040291107""], [""[[847, 79], [895, 79], [895, 91], [847, 91]]"", ""((MUKT"", ""0.05828992686700693""], [""[[907, 79], [989, 79], [989, 91], [907, 91]]"", ""TuRAKA'"", ""0.03935985482328491""], [""[[585, 207], [928, 207], [928, 262], [585, 262]]"", ""Enough Spacious"", ""0.995419446411289""], [""[[626, 258], [902, 258], [902, 312], [626, 312]]"", ""for 2 persons"", ""0.9682998357216135""]]"
https://m.media-amazon.com/images/I/71sNPu8xh8L.jpg,120219,maximum_weight_recommendation,7.0 pound,58fca5fb-6cf3-4603-98ff-95c841b7e489.jpg,"['Strong Load-bearing Capacity', 'R', 'D', 'ZLB', 'ZLB']","[[""[[53, 170], [1648, 170], [1648, 320], [53, 320]]"", ""Strong Load-bearing Capacity"", ""0.9913123176087534""], [""[[1119, 877], [1159, 877], [1159, 933], [1119, 933]]"", ""R"", ""0.4928560005038527""], [""[[389, 1007], [429, 1007], [429, 1053], [389, 1053]]"", ""D"", ""0.3996721708149522""], [""[[1019.7837889641103, 521.2486714420854], [1164.6822127959738, 496.5981560033552], [1174.2162110358897, 584.7513285579146], [1029.3177872040262, 609.4018439966447]]"", ""ZLB"", ""0.7508843583392751""], [""[[313.91541525424566, 674.2447440678317], [437.71933776702144, 653.0124712967136], [447.08458474575434, 733.7552559321683], [323.28066223297856, 754.9875287032864]]"", ""ZLB"", ""0.6178926105957778""]]"
https://m.media-amazon.com/images/I/61YzJNTQ9FL.jpg,221399,maximum_weight_recommendation,240 kilogram,b5efcd17-5806-4f94-aab6-bed0f7c19dc0.jpg,"['Large Size & High Load Capacity', '240KG', 'For 2', 'Holds up', 'people', 'to 240 kg', '210 cm', '8', 'g', '295 cm', '8', '8', '3', '8', '115 cm', '155cm']","[[""[[109, 109], [1480, 109], [1480, 222], [109, 222]]"", ""Large Size & High Load Capacity"", ""0.8236811567901179""], [""[[522, 342], [610, 342], [610, 374], [522, 374]]"", ""240KG"", ""0.5391494639217798""], [""[[197, 483], [293, 483], [293, 521], [197, 521]]"", ""For 2"", ""0.6795544241609116""], [""[[478, 478], [656, 478], [656, 530], [478, 530]]"", ""Holds up"", ""0.9990332105607507""], [""[[177, 529], [322, 529], [322, 580], [177, 580]]"", ""people"", ""0.9663561729171761""], [""[[478, 530], [664, 530], [664, 580], [478, 580]]"", ""to 240 kg"", ""0.910897047890349""], [""[[672, 606], [848, 606], [848, 656], [672, 656]]"", ""210 cm"", ""0.8648712845729264""], [""[[1432, 794], [1480, 794], [1480, 884], [1432, 884]]"", ""8"", ""0.3173468611180432""], [""[[1433, 887], [1473, 887], [1473, 973], [1433, 973]]"", ""g"", ""0.3944330634269342""], [""[[700, 1282], [880, 1282], [880, 1334], [700, 1334]]"", ""295 cm"", ""0.8341163444571568""], [""[[1370, 1528], [1422, 1528], [1422, 1598], [1370, 1598]]"", ""8"", ""0.9963158984621465""], [""[[402, 1618], [464, 1618], [464, 1733], [402, 1733]]"", ""8"", ""0.9620953330203328""], [""[[1371, 1597], [1413, 1597], [1413, 1683], [1371, 1683]]"", ""3"", ""0.5706728384497097""], [""[[409, 1731], [451, 1731], [451, 1857], [409, 1857]]"", ""8"", ""0.19622564887228666""], [""[[686, 1794], [850, 1794], [850, 1844], [686, 1844]]"", ""115 cm"", ""0.634928747323292""], [""[[686, 1866], [890, 1866], [890, 1916], [686, 1916]]"", ""155cm"", ""0.9923401243950798""]]"
https://m.media-amazon.com/images/I/61LoMcE7VLL.jpg,120219,maximum_weight_recommendation,3.0 gram,7b437fb6-81d5-472b-baaa-31e3afbed727.jpg,"['oh', '1', '8', '1', '1', '9', '12/8 |', 'OFf', 'Mff', '0', 'J00000', ""'looJ""]","[[""[[612, 318], [646, 318], [646, 348], [612, 348]]"", ""oh"", ""0.5073357253748679""], [""[[741, 344], [762, 344], [762, 423], [741, 423]]"", ""1"", ""0.5042013716634166""], [""[[720, 404], [738, 404], [738, 443], [720, 443]]"", ""8"", ""0.6585358502189251""], [""[[721, 441], [735, 441], [735, 493], [721, 493]]"", ""1"", ""0.9045769085810775""], [""[[737, 422], [757, 422], [757, 511], [737, 511]]"", ""1"", ""0.26678954795886867""], [""[[764, 424], [772, 424], [772, 460], [764, 460]]"", ""9"", ""0.038527506572309855""], [""[[793, 429], [887, 429], [887, 495], [793, 495]]"", ""12/8 |"", ""0.14130035804018365""], [""[[824, 478], [854, 478], [854, 504], [824, 504]]"", ""OFf"", ""0.5581674159309876""], [""[[782, 492], [812, 492], [812, 516], [782, 516]]"", ""Mff"", ""0.17921082478144856""], [""[[720, 502], [728, 502], [728, 528], [720, 528]]"", ""0"", ""0.7006401644000313""], [""[[200.01985123916003, 253.601985123916], [320.5013375719216, 224.06592781741475], [327.98014876083994, 255.398014876084], [208.4986624280784, 285.9340721825853]]"", ""J00000"", ""0.1026409859114959""], [""[[649.2968374460654, 323.0622896979661], [708.9983207388009, 355.88410664525213], [691.7031625539346, 386.9377103020339], [632.0016792611991, 354.11589335474787]]"", ""'looJ"", ""0.05005922318016715""]]"
https://m.media-amazon.com/images/I/81V5VhsbXHS.jpg,120219,maximum_weight_recommendation,100.0 gram,06d2c93f-327e-4521-841d-dd21e467e4fa.jpg,"['Flat Surface', '3', 'J', ':', ';', '1e', '#', 'V', 'h', '1', '1', '8 E 4 Uk', 'SPecIAl', '{', 'E', 'I!', '2', 'p', '1', '8', '3', 'Xs-We7 #-%1', 'e1log-Net Wi3 52F102', '3', 'U', '', '1', '1', '0', '1']","[[""[[105, 68], [553, 68], [553, 154], [105, 154]]"", ""Flat Surface"", ""0.947340455774709""], [""[[1535, 107], [1553, 107], [1553, 137], [1535, 137]]"", ""3"", ""0.8002015129468418""], [""[[1557, 81], [1597, 81], [1597, 167], [1557, 167]]"", ""J"", ""0.41361957592522813""], [""[[1533, 133], [1553, 133], [1553, 175], [1533, 175]]"", "":"", ""0.5208459183857919""], [""[[1101, 471], [1113, 471], [1113, 503], [1101, 503]]"", "";"", ""0.21309687923076215""], [""[[1025, 475], [1065, 475], [1065, 529], [1025, 529]]"", ""1e"", ""0.07565394051045661""], [""[[1067, 493], [1083, 493], [1083, 525], [1067, 525]]"", ""#"", ""0.3655641668237877""], [""[[1081, 479], [1117, 479], [1117, 545], [1081, 545]]"", ""V"", ""0.2654026243195098""], [""[[1114, 462], [1146, 462], [1146, 542], [1114, 542]]"", ""h"", ""0.25141809245339175""], [""[[1160, 510], [1168, 510], [1168, 534], [1160, 534]]"", ""1"", ""0.3753709614437106""], [""[[1224, 456], [1254, 456], [1254, 548], [1224, 548]]"", ""1"", ""0.5479170160259947""], [""[[479, 799], [553, 799], [553, 817], [479, 817]]"", ""8 E 4 Uk"", ""0.12218908379010333""], [""[[474, 795], [715, 795], [715, 876], [474, 876]]"", ""SPecIAl"", ""0.22515375663544165""], [""[[1313, 829], [1327, 829], [1327, 871], [1313, 871]]"", ""{"", ""0.3350323050037787""], [""[[1375, 839], [1389, 839], [1389, 879], [1375, 879]]"", ""E"", ""0.3151400414634651""], [""[[1074, 814], [1208, 814], [1208, 985], [1074, 985]]"", ""I!"", ""0.1028204023711653""], [""[[1191, 861], [1211, 861], [1211, 923], [1191, 923]]"", ""2"", ""0.2857728367314536""], [""[[1229, 827], [1262, 827], [1262, 956], [1229, 956]]"", ""p"", ""0.7530355594524032""], [""[[1282, 882], [1290, 882], [1290, 920], [1282, 920]]"", ""1"", ""0.2120982139551595""], [""[[1303, 851], [1319, 851], [1319, 923], [1303, 923]]"", ""8"", ""0.8735440008798747""], [""[[1377, 893], [1393, 893], [1393, 929], [1377, 929]]"", ""3"", ""0.15947491404976066""], [""[[551, 1186], [694, 1186], [694, 1218], [551, 1218]]"", ""Xs-We7 #-%1"", ""0.013135115916220236""], [""[[555, 1216], [694, 1216], [694, 1240], [555, 1240]]"", ""e1log-Net Wi3 52F102"", ""0.25761793621498513""], [""[[1863, 1275], [1879, 1275], [1879, 1309], [1863, 1309]]"", ""3"", ""0.8099488886313253""], [""[[1149.695885631492, 468.02325660469876], [1170.7584468349678, 470.1493897226787], [1166.304114368508, 536.9767433953012], [1144.2415531650322, 534.8506102773214]]"", ""U"", ""0.7674879276307287""], [""[[1798.4976792543355, 818.03166610925], [1861.7415530543205, 875.5855104306837], [1835.5023207456645, 904.96833389075], [1772.2584469456795, 847.4144895693163]]"", """", ""0.0""], [""[[1310.7356725598179, 868.0175441986347], [1325.2543286319708, 867.0162366706282], [1333.2643274401821, 946.9824558013653], [1318.7456713680292, 948.9837633293718]]"", ""1"", ""0.22945153735719614""], [""[[1282.800039988004, 923.0201959412196], [1292.1854078591978, 921.0173383462516], [1300.199960011996, 973.9798040587804], [1290.8145921408022, 975.9826616537484]]"", ""1"", ""0.08818010637515172""], [""[[1852.6864649115985, 1206.024728943071], [1867.2952371245053, 1204.021911265814], [1874.3135350884015, 1272.975271056929], [1858.7047628754947, 1274.978088734186]]"", ""0"", ""0.125087107353977""], [""[[1743.6826418362195, 1222.0168332604626], [1765.2955844350386, 1218.0145972061105], [1780.3173581637805, 1321.9831667395374], [1757.7044155649614, 1324.9854027938895]]"", ""1"", ""0.20408205688917125""]]"
https://m.media-amazon.com/images/I/71N-RHemneL.jpg,120219,maximum_weight_recommendation,2.1 gram,4884ebd1-d0fb-4c64-ac7c-d24064a3ece3.jpg,"['6ut', '{{oe', '00 /!', ':', 'Erducute', '42y', '04', '7o', 'Madot', 'Ducfrne', 'Before', 't', 'ulats', '1(""\'', '( .', ""'J ~"", '# |l', 'Jel', 'RDEDEDI', 'After', '(', '0', '1', '1', '7', '{ony', 'Clurkcr E', 'COHFIE', 'told =', '#f uoor', '{e', '1']","[[""[[487, 0], [511, 0], [511, 13], [487, 13]]"", ""6ut"", ""0.20574108650517425""], [""[[1317, 0], [1377, 0], [1377, 17], [1317, 17]]"", ""{{oe"", ""0.034370701760053635""], [""[[1080, 26], [1108, 26], [1108, 34], [1080, 34]]"", ""00 /!"", ""0.13804375050630444""], [""[[1119, 21], [1141, 21], [1141, 35], [1119, 35]]"", "":"", ""0.10893984310213511""], [""[[1190, 12], [1269, 12], [1269, 30], [1190, 30]]"", ""Erducute"", ""0.06470496699079126""], [""[[1334, 20], [1370, 20], [1370, 46], [1334, 46]]"", ""42y"", ""0.1633169614307078""], [""[[1181, 39], [1205, 39], [1205, 57], [1181, 57]]"", ""04"", ""0.23597613756307584""], [""[[1215, 39], [1245, 39], [1245, 57], [1215, 57]]"", ""7o"", ""0.242326869527278""], [""[[954, 45], [1044, 45], [1044, 74], [954, 74]]"", ""Madot"", ""0.18868047539827706""], [""[[1204, 56], [1283, 56], [1283, 77], [1204, 77]]"", ""Ducfrne"", ""0.02026136150245017""], [""[[82, 53], [350, 53], [350, 138], [82, 138]]"", ""Before"", ""0.999959265544025""], [""[[905, 101], [927, 101], [927, 121], [905, 121]]"", ""t"", ""0.14749026816503008""], [""[[943, 109], [973, 109], [973, 123], [943, 123]]"", ""ulats"", ""0.1963701711794045""], [""[[1001, 109], [1045, 109], [1045, 125], [1001, 125]]"", ""1(\""'"", ""0.18919612123495325""], [""[[989, 135], [1027, 135], [1027, 149], [989, 149]]"", ""( ."", ""0.9254658818244934""], [""[[1013, 149], [1053, 149], [1053, 165], [1013, 165]]"", ""'J ~"", ""0.2226993292570114""], [""[[322, 256], [404, 256], [404, 282], [322, 282]]"", ""# |l"", ""0.09725527569778471""], [""[[398, 288], [438, 288], [438, 314], [398, 314]]"", ""Jel"", ""0.21285208273789563""], [""[[0, 432], [98, 432], [98, 460], [0, 460]]"", ""RDEDEDI"", ""0.7976901405121731""], [""[[116, 791], [324, 791], [324, 880], [116, 880]]"", ""After"", ""0.9999923230663622""], [""[[1151, 1015], [1171, 1015], [1171, 1087], [1151, 1087]]"", ""("", ""0.4610044416370016""], [""[[1149, 1087], [1169, 1087], [1169, 1143], [1149, 1143]]"", ""0"", ""0.08004409905609933""], [""[[1206, 1012], [1248, 1012], [1248, 1175], [1206, 1175]]"", ""1"", ""0.8350874152570817""], [""[[1271, 1125], [1307, 1125], [1307, 1197], [1271, 1197]]"", ""1"", ""0.26550389241918226""], [""[[1287, 1249], [1301, 1249], [1301, 1279], [1287, 1279]]"", ""7"", ""0.36840282763756704""], [""[[330.30537128835283, 292.1245024785526], [391.96355970118054, 300.61995618686825], [387.69462871164717, 322.8754975214474], [326.03644029881946, 313.38004381313175]]"", ""{ony"", ""0.07462830364531609""], [""[[194.3615361589619, 515.8530753112733], [275.7379697827547, 492.01032276259804], [280.63846384103806, 511.14692468872664], [200.2620302172453, 534.989677237402]]"", ""Clurkcr E"", ""0.041448127676771494""], [""[[232.1401328392153, 526.1942789623521], [298.4532933089323, 490.62597723519127], [306.8598671607847, 508.80572103764786], [240.5467066910677, 545.3740227648087]]"", ""COHFIE"", ""0.02954228543188676""], [""[[197.21114561800016, 534.1055728090001], [237.59418429630801, 523.7922846240091], [241.78885438199984, 540.8944271909999], [201.40581570369199, 551.2077153759909]]"", ""told ="", ""0.35453785300403173""], [""[[202.43826238111393, 570.7506099048911], [276.72185305642864, 547.9825413757467], [281.56173761888607, 565.2493900951089], [207.27814694357136, 589.0174586242533]]"", ""#f uoor"", ""0.06485992337745024""], [""[[208.01941932430907, 589.8038838648619], [257.85749292571256, 575.4855042445724], [261.98058067569093, 588.1961161351381], [211.14250707428747, 603.5144957554276]]"", ""{e"", ""0.018046450586373275""], [""[[1271.8523814377472, 1220.0109556329069], [1282.210556075945, 1221.0224182188263], [1278.1476185622528, 1288.9890443670931], [1267.789443924055, 1287.9775817811737]]"", ""1"", ""0.7793022394809022""]]"
https://m.media-amazon.com/images/I/61idgPBNG9L.jpg,120219,maximum_weight_recommendation,123.0 gram,59a77f01-dbc5-41ca-96ec-f7586d265f05.jpg,"['E4VSS', 'Mislm', 'ROMMNTIC', 'Party', 'Jn""~', 'ARIN', 'Molenentol', 'Qo']","[[""[[641, 255], [689, 255], [689, 271], [641, 271]]"", ""E4VSS"", ""0.6333158830417887""], [""[[833, 267], [877, 267], [877, 283], [833, 283]]"", ""Mislm"", ""0.11625273760945344""], [""[[630, 278], [700, 278], [700, 302], [630, 302]]"", ""ROMMNTIC"", ""0.6648667381650283""], [""[[643, 301], [685, 301], [685, 319], [643, 319]]"", ""Party"", ""0.6171855755592782""], [""[[640, 334], [693, 334], [693, 346], [640, 346]]"", ""Jn\""~"", ""0.06612975895404816""], [""[[859, 339], [909, 339], [909, 357], [859, 357]]"", ""ARIN"", ""0.4854337275028229""], [""[[622, 920], [735, 920], [735, 940], [622, 940]]"", ""Molenentol"", ""0.09635942010215055""], [""[[813.2572186472918, 330.1430466182295], [861.9331231157236, 337.48713060195087], [857.7427813527082, 358.8569533817705], [809.0668768842764, 351.51286939804913]]"", ""Qo"", ""0.0569125212331312""]]"
https://m.media-amazon.com/images/I/61kFvEK54yL.jpg,120219,maximum_weight_recommendation,17.0 gram,c2479c68-8f58-4b47-81e7-ad20541ff3a8.jpg,"['617', '8', '839', 'Eo9', 'J00', 'VoJ', 'YRO', 'Yis', 'YGo3']","[[""[[311, 547], [373, 547], [373, 583], [311, 583]]"", ""617"", ""0.9645310582733115""], [""[[400, 556], [440, 556], [440, 588], [400, 588]]"", ""8"", ""0.9714904185698039""], [""[[575, 569], [637, 569], [637, 607], [575, 607]]"", ""839"", ""0.9848162438725334""], [""[[665, 577], [727, 577], [727, 615], [665, 615]]"", ""Eo9"", ""0.19870597983597793""], [""[[755, 587], [815, 587], [815, 627], [755, 627]]"", ""J00"", ""0.18908602587324028""], [""[[311, 645], [371, 645], [371, 683], [311, 683]]"", ""VoJ"", ""0.29270122560225575""], [""[[567, 669], [645, 669], [645, 707], [567, 707]]"", ""YRO"", ""0.16326123122830696""], [""[[665, 673], [727, 673], [727, 709], [665, 709]]"", ""Yis"", ""0.1861740616690256""], [""[[745, 681], [829, 681], [829, 719], [745, 719]]"", ""YGo3"", ""0.2730228900909424""]]"
https://m.media-amazon.com/images/I/51hEKUzSEVL.jpg,611510,maximum_weight_recommendation,350 pound,04cc0b39-23e1-4dbd-b754-1bd01f1cd641.jpg,['Maximum weight capacity 350 Ibs'],"[[""[[54, 474], [390, 474], [390, 500], [54, 500]]"", ""Maximum weight capacity 350 Ibs"", ""0.8548704562923529""]]"
