image_link,group_id,entity_name,entity_value,image_name,extracted_info
https://m.media-amazon.com/images/I/51MJzFf6PCL.jpg,810266,height,9.5 centimetre,9dbd18ad-4e6c-4ae3-905e-662ce007735b.jpg,"['6', '8', '350 ML', '8 Cm']"
https://m.media-amazon.com/images/I/514Z7yPfvmL.jpg,916768,height,5.07 inch,b2cc8a1e-184d-4ed9-9465-d2e7d5724d60.jpg,"['2.64in', '5.07in', '10oz', '2.52in']"
https://m.media-amazon.com/images/I/613kveqX-sL.jpg,594224,height,22.0 centimetre,07c36d3c-70ff-4d0a-bd9b-4f7a27141c89.jpg,"['1', '1', '16cm/6,3inch']"
https://m.media-amazon.com/images/I/518EhSmGD-L.jpg,648011,height,80.0 millimetre,bf087bf1-c01b-4fa3-8899-76e5dd3aa7ce.jpg,"['50mm/zin', '80mm/3.15in']"
https://m.media-amazon.com/images/I/614hDd0dBNL.jpg,810266,height,15.0 centimetre,84e78815-876f-43ec-b000-a1db487ede46.jpg,"['5', '1Ocm', '0', '1']"
https://m.media-amazon.com/images/I/61+Xed2hrqL.jpg,752266,height,7.9 inch,c4d5462a-1342-4c3e-9907-ed46959a26fa.jpg,"['7.9""x4', '3.1""x1']"
https://m.media-amazon.com/images/I/51dvpLaii4S.jpg,599772,height,45.0 inch,ad496f67-c6c1-465d-8d9b-d1bd17ed726b.jpg,"['45.0""', '33.5""', '6,27']"
https://m.media-amazon.com/images/I/618QpzA76dL.jpg,982714,height,2.0 inch,8ea72578-3d92-473d-b7ec-17cf68b3afb6.jpg,"['1', '0', '0t2', '0.8inch']"
https://m.media-amazon.com/images/I/61-eIAXgpuL.jpg,823083,height,4.7 inch,b9fc1def-605d-40c2-ab05-e55ef9c6fbb5.jpg,"['5', '2.8in', '8']"
https://m.media-amazon.com/images/I/511fu6hl+ZL.jpg,178778,height,12.5 centimetre,5ef6377c-e160-4e93-8d1d-c7a04931f7c5.jpg,"['8', '1', '16.5cm(6.49in)', '6', '5cm(2.55in)']"
https://m.media-amazon.com/images/I/61EpSmMka3L.jpg,558806,height,11.5 centimetre,81e1946a-670d-468b-a16a-15faf67d77d4.jpg,"['5.Scm (2.1inch)', '6', '11.5cm (4.Sinch)']"
https://m.media-amazon.com/images/I/51LdVg3bhlL.jpg,640408,height,131.4 millimetre,93bb99ec-1757-49ec-b116-f15957157a5e.jpg,"['250ML', '131.4MM', '60.6MM']"
https://m.media-amazon.com/images/I/51Yprcq0zTL.jpg,916768,height,14.75 centimetre,0b6c2284-791d-424b-ad5a-bdaa4907ab23.jpg,"['Capacity: 10ml', '1', '1', '2.2cm/o.87inch', '20pcs', '7.15cm/2.81inch']"
https://m.media-amazon.com/images/I/51iDEMiaexL.jpg,483370,height,10.0 centimetre,fd20d31f-773f-47bc-a9fd-1d04772aabf5.jpg,['1']
https://m.media-amazon.com/images/I/51nkXqn8axL.jpg,611510,height,51.0 centimetre,fc4c8a29-c0e8-4269-8667-0af17f877027.jpg,"['36cm', '1', '1']"
https://m.media-amazon.com/images/I/51ZusJOLpXL.jpg,658003,height,45.0 centimetre,381c3538-66a3-42b1-9513-c9fc5b6623c3.jpg,"['37.7cm/14.84""', '6', '1', '3', '4cm/1.16""', '8cm _', '3.15""']"
https://m.media-amazon.com/images/I/51RKW-EIGNL.jpg,312608,height,55.0 centimetre,2f77c02a-3882-4461-b7fc-ba5257a732fa.jpg,"['20cm', '55cm', '120cm']"
https://m.media-amazon.com/images/I/51key6R7HTL.jpg,801829,height,37.0 inch,7bbb9567-cec9-45a3-bc68-dae9e849fce2.jpg,"['37', '22', '18""']"
https://m.media-amazon.com/images/I/612Aw+lox-L.jpg,752266,height,13.0 centimetre,ce22e8d8-8cd8-4143-b529-ed80fc790575.jpg,"['4cml1.S7in', '17', '5', '20cm/7.87in']"
https://m.media-amazon.com/images/I/51VI4hbR1+L.jpg,652661,height,11.8 inch,ae4d8bb1-c884-4361-83c4-636e1469bc35.jpg,"['11.8""', '11.8""', '11.4""']"
https://m.media-amazon.com/images/I/51Drc0IkvJL.jpg,599772,height,3.4 inch,dc741172-670d-407e-9071-8dd0d308deef.jpg,"['1', '9.6inches', '4.3inches']"
https://m.media-amazon.com/images/I/51vWqQe0HaL.jpg,970563,height,72.0 centimetre,4190660c-c87a-4c33-8510-2a18120350b2.jpg,[]
https://m.media-amazon.com/images/I/51eeVq00aoL.jpg,913156,height,38.5 centimetre,6e101cc4-0325-4a3f-a721-91746315ee12.jpg,"['38.5cm', '0', '8cm', '14cm']"
https://m.media-amazon.com/images/I/61--dYGNw8L.jpg,478357,height,26.0 inch,b7813d99-cc82-4d82-ae61-95f23fe710db.jpg,"['Load-bearing: 44.1lbs', '15.7""', '3', '8', '3.1""', '6', ""I1.2'"", '31.5""', '24.8""', '29.7""']"
https://m.media-amazon.com/images/I/51iT9Y3HyfL.jpg,558806,height,3.5 inch,71a334c4-5553-4ab3-ac5e-24e61870598e.jpg,"['17.5cm ( 6.9inch )', '9', '3', '3']"
https://m.media-amazon.com/images/I/51bIBmoHDgL.jpg,843434,height,25.4 centimetre,aff3125d-d650-4929-aa2b-84632fa79449.jpg,"['25.4cm', '20.3cm', '10.2cm -']"
https://m.media-amazon.com/images/I/618fUvmOCYL.jpg,276611,height,75.25 inch,6799c9e5-84dd-4b3f-97ae-57e0067b19e0.jpg,"['75.25"" to 77.25""', '132""', '18""']"
https://m.media-amazon.com/images/I/614PZ1Yz+ML.jpg,752266,height,161.0 centimetre,20afcd39-06a5-4d90-a358-80cd124abeeb.jpg,"['4.3"" (11cm)', '63.75""', '(161 cm)', '15.8""', '(LO.13 cm)', '5"" (12.75 cm)']"
https://m.media-amazon.com/images/I/41r7+r8TACL.jpg,549052,height,8.66 inch,9135b4de-f126-4655-9c79-878e39a6821d.jpg,"['22cm', '8. 66in', '4O%ALC:,', '700ml', '6cm', '2.36in']"
https://m.media-amazon.com/images/I/51ECFAYIGSL.jpg,416664,height,175.0 centimetre,dbd1a591-b734-4865-b758-22b025bc45fd.jpg,"['175cm', '23cm']"
https://m.media-amazon.com/images/I/51Wvnq5FjJL.jpg,237000,height,96.0 centimetre,dce6699c-bd50-4e35-b0cd-1575affda32b.jpg,"['96cm', '142cm']"
https://m.media-amazon.com/images/I/51vMEfqLfmL.jpg,776058,height,5.0 centimetre,2a7a8aa9-5154-4e78-be18-21d27d3f7c9e.jpg,"['Performance com 5 camadas', '41cm', '5 cm', '24cm']"
https://m.media-amazon.com/images/I/51P3ahL9K+L.jpg,545902,height,15.2 centimetre,4127669e-9e12-4dd1-8530-7717ae12a968.jpg,"['15.2cm', '15.8cm']"
https://m.media-amazon.com/images/I/51HAt3Q4+cL.jpg,849273,height,25.0 centimetre,67fb7dd0-d618-417d-8740-8c60d769ffa8.jpg,"['7cm/z.76in', '7cm/2.76in', '7cmiz.76in', '8', '1', '3', '1', '2', '6', '8', '8', '9', '1', '3', '8', '1', '1', '1', '9', '8', '3', '1', '8', '3.5cml /.38in', '3.5cml', '38in', '3.5cml !.38in', '28183-126', '28183-106', '28183-85', '126cm/49.6in', 'Length :106cm/41.7in', 'Length .85cm/33.46in', 'Weight : 267g/9.402', 'Weight:2349/8.30z', 'Weight:204g/7.2oz']"
https://m.media-amazon.com/images/I/613QEE-2cFL.jpg,865020,height,24.0 inch,372ed3c9-f4d1-42c3-a3f5-67e8d159451a.jpg,"['(PGZ4SGWW  . .)', '(PG24WW ..)', '(PG24)', '(PG24SG)', '(PG24S)', '(PGZ4SE)', 'AND ALL OTHER CAMP CHEF 24"" PELLET GRILLS']"
https://m.media-amazon.com/images/I/51cpky1sIlL.jpg,648011,height,58.0 millimetre,d02bd138-97b5-45de-81b3-0375caaf7b92.jpg,"['0 50 mm', '58 mm']"
https://m.media-amazon.com/images/I/51ob6zwIfVL.jpg,598375,height,23.0 centimetre,b9243562-45b7-49da-a0fe-5822d060c403.jpg,"['23cm', '9.1in', '8.Scm', '3.3in', '6cm', '2.4in', '2.Oin', '3.5cm', '1.4in']"
https://m.media-amazon.com/images/I/515c84ygGoL.jpg,861555,height,10.0 centimetre,64cda6ea-6060-4c25-bec5-b36a40ac5253.jpg,"['1', '19cm/7', '15cm/5.9in', '.48in']"
https://m.media-amazon.com/images/I/512xCtkF4nL.jpg,752266,height,75.0 millimetre,5ce9cbad-1907-4943-a262-0716a52f7d4f.jpg,"['Model No:: FSCDIZSAZWH-7', 'Input Voltage: Ac9O-265V 50/60Hz', 'Power: 7W', 'Colour: Warm White 3000K 490lm', 'Size: 085*45mm', 'Cut-out: 075mm']"
https://m.media-amazon.com/images/I/51sPflanu3L.jpg,478357,height,33.8 inch,f6918271-a369-4c99-a4c5-3dc341fed451.jpg,"['17.7""', '14.2""', '4.7', '11""', '10.2""', '33.8""', '20""', '14,54', '12.6""']"
https://m.media-amazon.com/images/I/612K+MleytL.jpg,659650,height,2.5 inch,c9f46a65-f467-457f-95de-16a1f9452584.jpg,"['8', '7', '9', '5.6 inches', '2']"
https://m.media-amazon.com/images/I/61-dVF5iZOL.jpg,416664,height,36.0 inch,7ff3c332-cb90-4613-910c-8ff7430a9a75.jpg,"['8 In', '36 In']"
https://m.media-amazon.com/images/I/51KY5fdXiWL.jpg,347404,height,60.0 millimetre,12816177-4c3b-4ce4-8d16-838e184fd4dc.jpg,"['163mm/6.42in', '7', '1', '137mm/5.39in']"
https://m.media-amazon.com/images/I/51MNlvSYDJS.jpg,826444,height,3.5 centimetre,76a143c4-6a68-4bac-99df-44810b275cfc.jpg,"['3.5in/ 9cm', 'Quantity: 4 Pcs']"
https://m.media-amazon.com/images/I/51W-ih1F3YL.jpg,931856,height,19.0 inch,34fea1e5-a8b5-4f25-bcc0-80f394f8d0c8.jpg,"['315363', 'EX019', '250gm', '250g', '000651']"
https://m.media-amazon.com/images/I/51UEKDsxuVL.jpg,752266,height,133.0 millimetre,a652bf61-aef4-4c6c-bef9-322fb71ed247.jpg,"['7.36 in / 187', '5,74 in / 155 mn', '59 in/1.5 m', '1805', '1809 Adjustable Angle', 'US 3-prong']"
https://m.media-amazon.com/images/I/51aNdU2SWHL.jpg,550840,height,41.0 millimetre,deec7686-9455-4496-b8e3-3a644f115eb9.jpg,"['41', '352', '1,32 Zoll', '466', '466', '86', 'HUAWEI Watch GT4', 'September 2023']"
https://m.media-amazon.com/images/I/61D5qn2Ay8L.jpg,558806,height,4.35 inch,d64eba98-572f-4ae9-a92b-7676866280af.jpg,"['2.25""', '2.25""', 'L5""', 'L5""', '1,5', '4.5""', '4.77', '3.5""', '2.5', '2.5""', '2.25""', '1.75""', ""1,75'"", ""1,.75'"", '5.1', '1', '1', '3.5""', '3', '4.75""', '3.1""', '4,54', ""4.75'"", '4,35""', '3.1']"
https://m.media-amazon.com/images/I/61416ND7BwS.jpg,120219,height,12.7 centimetre,bee691b3-3987-4291-bdf8-f3e497f8cec0.jpg,"['7.66""', '12.7cm', '9.37""', '6.78""', '32.4cm', '32.4cm']"
https://m.media-amazon.com/images/I/51TKElY+z8L.jpg,856665,height,195.0 millimetre,700298db-6e1d-495b-bcd6-3020f4c125ee.jpg,"['90 mm', '195 mm', '150 mm', '24MM INSERT', '130 ML']"
https://m.media-amazon.com/images/I/518CgzxnwwL.jpg,521308,height,84.0 centimetre,f3a20910-81cd-4c94-b444-04267cb226a1.jpg,"[';2', '88', '240t']"
https://m.media-amazon.com/images/I/61B41F0+oAL.jpg,347404,height,3.0 inch,6d531b11-61fb-488b-aa6e-1dcfc0f47ed9.jpg,"['3 inch', '2']"
https://m.media-amazon.com/images/I/6178sJf9E3L.jpg,524117,height,2.23 inch,8e6d10cc-a499-4db9-9f7e-3b4618ce34a7.jpg,"['0.5Sinch', '1.76inch', '2.23inch']"
https://m.media-amazon.com/images/I/614R6H2IiDL.jpg,752266,height,1.0 inch,60e30685-b3c2-4930-a376-93504faa23f8.jpg,"['1"" Width']"
https://m.media-amazon.com/images/I/51fedm6K0CL.jpg,459271,height,2.3 metre,2b45d2a8-48bc-4e93-8709-56f9d7349f67.jpg,"['min ! 40 m /', 'min 2 JC m /', 'min 2,85 m /', 'max 165 m', 'mar 2 55m', 'max 3,40 m', 'min 065 m /', '0.90 m']"
https://m.media-amazon.com/images/I/51E5iMVdLwL.jpg,416664,height,35.0 centimetre,2ab2255f-b7e7-471b-a13a-2918c40e7b3b.jpg,"['024cm', '16,5cm', '35cm', '16,5cm']"
https://m.media-amazon.com/images/I/51qud8XmK-L.jpg,801829,height,34.0 inch,b003121f-c1ca-455e-90b8-9256b0f1d6ed.jpg,"['34""', '38.75"" H', '24"" D', '23"" W']"
https://m.media-amazon.com/images/I/51MQOd95fnL.jpg,464488,height,6.42 inch,a59a4c09-0050-43c3-89a0-5b31278422d8.jpg,"['6.42 in.', '8.27', '4.33']"
https://m.media-amazon.com/images/I/51Hw7m6F0LL.jpg,589105,height,5.0 inch,3d32c322-ad65-44e2-b77d-eb339d3a6680.jpg,"['Total: 20Opcs', '5 Inch', '3 Inch']"
https://m.media-amazon.com/images/I/61+hj-lOAYL.jpg,752266,height,70.8 inch,2148d3af-3e94-4b84-9484-bc36852af2b7.jpg,"['I1', '11.8', 'MAX70.8', 'I1', '16.1']"
https://m.media-amazon.com/images/I/615WUY2mJ2S.jpg,459271,height,69.3 inch,435e5102-c101-4f15-99b0-a39aeaa58256.jpg,"['Weight: Approx6.5KG', '6.9inch*12.6inch', '9inch', '63.4inch', '69.3inch', '45inch', '2.4inch', '39', '.4inch', '18.Sinch']"
https://m.media-amazon.com/images/I/614kx05TVPL.jpg,284992,height,33.0 centimetre,7d24d160-20a6-4c88-84c7-d74913946de8.jpg,"['30cm', '11.8in', '62', '33cm', '13in', '12cm/4.Tin', '36cm/14.2in']"
https://m.media-amazon.com/images/I/41SgZlRjhuL.jpg,913156,height,38.0 centimetre,23656eeb-18cf-41a5-93e2-4c89d27151e3.jpg,"['09.4cm', '15', '38', '015cm', '~1.39kg']"
https://m.media-amazon.com/images/I/610+rM0RJTL.jpg,142748,height,240.0 centimetre,b47ed20f-5e44-4095-a0d1-98690cab1972.jpg,"['198 cm', '240 cm', '130']"
https://m.media-amazon.com/images/I/611RzT4J93L.jpg,442321,height,28.07 inch,ad86638b-3c60-4ab9-a8b6-5668c73af246.jpg,"['Capacity:1331bs', '11', '778', 'capacity44lbs', '28.07""', '1209"" ', 'Capacity:A4lbs', '2.36""1', '55.12""', '23.62""', '87w', '3', '39.57""', '54.33""']"
https://m.media-amazon.com/images/I/51ogsjSmURL.jpg,470067,height,282.0 millimetre,a3404011-f8cb-4369-a706-1d29f59c325f.jpg,"['118mm', '4.64', '190mm', '7.48""', '282mm', '11.1', '215mm', '8.46 ', '42mm']"
https://m.media-amazon.com/images/I/51caucxUoAL.jpg,276688,height,29.0 centimetre,9eb413d9-05ee-4cab-aa47-c8946665176b.jpg,"['7', '7', '3', '0.9cm(0.3inch)', '4inch_', '29cm(1', '29cm(11', '4inch)', '.8cm(10_', '25.']"
https://m.media-amazon.com/images/I/612OXN2220L.jpg,436746,height,6.0 inch,eeffbb5a-4859-4505-8e08-31a6c11726a3.jpg,"['How s whal yu g1!', '(6) 12', '(6) 8""', ""(6) 10'"", '(6) 6""']"
https://m.media-amazon.com/images/I/61A3U+FbwxL.jpg,836556,height,5.5 centimetre,dc7450e8-17b7-4d52-867f-dedb97a2208c.jpg,"['1', '12', '1.96in', '4.72in', '12cm', '15cm', '3.74in', '5.91in', '9.5cm', '4.92in', '2', '0']"
https://m.media-amazon.com/images/I/61D2OHumpsL.jpg,861555,height,10.0 centimetre,daf83fac-df21-4edd-90bd-13bf071d9901.jpg,"['1', '1', '26cm/10.24n', '16cm/6.3n']"
https://m.media-amazon.com/images/I/61B0d9z1gzL.jpg,550840,height,2.0 inch,b17d7e99-e51d-4206-a72c-461cfb2a0b2d.jpg,"['4', 'T1', '10', '2', '3', '4.', '5', '11 12', '10', '2', '9', '3', '8', '4', '7', '6', '5']"
https://m.media-amazon.com/images/I/51X4v0JA3fL.jpg,640031,height,5.5 centimetre,27417548-5780-4d35-a6db-f3fec13704c6.jpg,"['2.2 in(5.5cm)', '2.2 in(5.Scm)']"
https://m.media-amazon.com/images/I/51CxvQKyf9L.jpg,846116,height,3.2 centimetre,932630e5-9fad-4be0-8619-2bb09f394414.jpg,"['Approx 51x3.2x3.2cm /', '20.1x1.3x1.3 inch']"
https://m.media-amazon.com/images/I/610YOXamI2L.jpg,129446,height,17.0 centimetre,84de1d58-8475-4412-97b6-55f868de82dc.jpg,"['11.Scm', '3', '14cm']"
https://m.media-amazon.com/images/I/614WT0K3J1L.jpg,687759,height,40.0 centimetre,829e48dd-04f9-42e1-90e8-d45f961c12fe.jpg,"['70OML', '2402', '53cm/20.9in', '4Ocm', '/15.7in', '9.Sin']"
https://m.media-amazon.com/images/I/51Mv5EhM96L.jpg,978900,height,2.5 centimetre,ce46e060-a083-40d6-a64e-70aa1128bff5.jpg,"['19.5cm', '13.5cm', '2.5cm']"
https://m.media-amazon.com/images/I/616TmtwsiUL.jpg,292475,height,4.1 inch,76b3031b-9073-4211-b9a4-bad7a7acf88c.jpg,"['C0bbas', '105 mm', '4.1 in', '60 mm', '2.4 in']"
https://m.media-amazon.com/images/I/61AhKhp0jsL.jpg,825239,height,120.0 centimetre,7b0e4236-a898-4a07-b141-ef36324ff4ad.jpg,"['1', '3', '8in', '90,', '1', '0', '43cm', '16.9in', '3-Person', '230cm ,', '74.', '.55in', '190cm', '3.4kg']"
https://m.media-amazon.com/images/I/41ua9crfGsL.jpg,115666,height,45.0 centimetre,122969d4-5270-43ab-8209-a3622b176dd5.jpg,"['6', '80 cm', '2']"
https://m.media-amazon.com/images/I/61BhLH8LMiL.jpg,963595,height,1.96 inch,5260fe3b-4404-42c3-95bb-232397ec1cd4.jpg,"['Suitable for 1.02"" -1.96"" drain holes', '1.02"" -1.41\'', '1.42"" -1.8""', '1.85"" -1.96\'']"
https://m.media-amazon.com/images/I/619j01GiCqL.jpg,241608,height,254.0 millimetre,a4bccdcb-3b62-402d-b534-1e537b7f7fa0.jpg,"['31""', '10""', '36 inch (minimum)', '8382nn', '[33.00*]', '381nn', '[15,00*]', '38nn', '[15,00*]', 'SUB3319R2-55', '4', '1. Minimum Base Cabinet: 36 inch wide', '2. Drain Size: 3.5 inch as standard', '3. Available for Garbage Disposal Set', '1', '1', '0907n', 'o120nn']"
https://m.media-amazon.com/images/I/51QBsV3Ld7L.jpg,403664,height,14.0 centimetre,c626f730-b32c-429f-ad31-f17eab26884a.jpg,"['NO: 01', 'NO: 02', '6cm', '7cm', '14cm', '16cm', '7cm', '8cm', '7cm', '1Scm', '8.5cm', '16.Scm', 'NO: 03', '8cm', '16cm', '8.5cm', '18cm']"
https://m.media-amazon.com/images/I/6179URFLdQL.jpg,254046,height,22.0 centimetre,eb6b7381-4861-47cc-b3a5-97400a44c82a.jpg,"['250m |', '250m [', '250m ', '250m ', '1000ML )']"
https://m.media-amazon.com/images/I/51MstPA+WIL.jpg,276611,height,50.0 centimetre,e27377dc-0cca-45fa-a7a2-8a20520aa03d.jpg,"['90 cm', '90 cm', '50 cm']"
https://m.media-amazon.com/images/I/51zMd5LpwgL.jpg,416664,height,2.5 inch,d74f8bfb-7990-4b0c-aa44-7fb9c4c0d5b9.jpg,['size: 2.6x1.6x25 inches']
https://m.media-amazon.com/images/I/51Ru5HN-h2L.jpg,483370,height,25.0 centimetre,8478c4c4-26f9-480d-abb0-01c0926c7e80.jpg,"['25cm9.gin', '130g']"
https://m.media-amazon.com/images/I/61+j2ycXOQL.jpg,276611,height,17.0 centimetre,65964a85-3286-47a5-af44-df2a72539ba9.jpg,"['42', '143', '3', '26', '36cm', '26cm', '256 4']"
https://m.media-amazon.com/images/I/51YWJZe0eGL.jpg,292026,height,11.0 inch,2b12f923-b522-4c71-8e6f-b74289598ca8.jpg,"['11"" Reomovable', '2inch Olympic Plates', '8', '8', '11"" Weight Plate Storage', '8let', '4378', '7J']"
https://m.media-amazon.com/images/I/61BwMIr8ezL.jpg,916768,height,5.51 inch,0e10d85b-628c-42e6-bc98-d3e677003fb6.jpg,"['STOCK N"" CBO906', '5,51""', '12 *', 'I4cm', '2} Rrvrnse Rosd Err-EN} ZON . Erbnd']"
https://m.media-amazon.com/images/I/5149V2Vnd5S.jpg,425150,height,35.4 inch,c82d289b-4061-4a8d-9f49-986519e58820.jpg,"['0', '3', '1', '8', ""'4in""]"
https://m.media-amazon.com/images/I/51SPLUB-BIL.jpg,558806,height,20.0 centimetre,1297ce7f-9f53-4bff-b8e1-29ac3386e41d.jpg,"['18 cm / 7.07 in', '20 cm / 7.86 in']"
https://m.media-amazon.com/images/I/51HCe+SLoYL.jpg,886874,height,8.5 inch,a8b7f5ae-3632-4c90-a846-9c5425a8dbc1.jpg,"['11""', ""2.4'"", '8.5""', '3.6""']"
https://m.media-amazon.com/images/I/613XzA-dVrL.jpg,594224,height,4.33 inch,86e3bd64-d478-496d-812b-6d8ff84e0f0b.jpg,"['8', '4', '9', '3', '2.75 in / 7 cm']"
https://m.media-amazon.com/images/I/516QgA+T+2L.jpg,478357,height,48.0 centimetre,907d4391-e4fe-40e5-b0ee-8d4158c9647e.jpg,"['20kg', '4Ocm', '48cm']"
https://m.media-amazon.com/images/I/51FHRurYepL.jpg,237000,height,56.0 inch,e80aff52-d94a-476d-b2b3-ee905bccbaa0.jpg,"[""25'"", '56""', '20""', '25""', '26""', '20""', '25""', '20""']"
https://m.media-amazon.com/images/I/61+yWkRt0CL.jpg,296275,height,24.0 centimetre,c9866531-c7e8-483b-b762-f9aec60a3e64.jpg,"['0', '1', '26cm/10.24in']"
https://m.media-amazon.com/images/I/612ki9wfICL.jpg,237000,height,85.0 centimetre,e610caba-fd65-40f3-9be4-1862d329e902.jpg,"['2O0cm', '8']"
https://m.media-amazon.com/images/I/51rC2aYo-jL.jpg,801829,height,89.0 centimetre,54d3fd19-a43e-436e-8a08-bed1b53a431a.jpg,"['55cm', '89cm', '33cm', '8', '186cm']"
https://m.media-amazon.com/images/I/517cY0QsESL.jpg,711228,height,6.8 inch,0a90bbea-3b0f-4cf7-aaf0-e01e536e4ed8.jpg,"['6.8 IN', '9.8 0Z', '2.7 IN']"
https://m.media-amazon.com/images/I/61Di--rnvAL.jpg,120219,height,11.0 centimetre,a05a3b90-5e8a-4720-b30a-9c5a4f7fb6a7.jpg,"['1', '7cm/2. 75in']"
https://m.media-amazon.com/images/I/51rQwcpwrVL.jpg,916768,height,40.0 centimetre,83f8b410-cea6-455b-8012-fdbe52e92e7b.jpg,['30cm']
https://m.media-amazon.com/images/I/51fkPzPtlsS.jpg,516127,height,21.5 centimetre,31ce4e0a-dd2e-47e1-8acb-4d0577e56330.jpg,"['0', '0', '2', '8.6in/22cm']"
https://m.media-amazon.com/images/I/51i4DXuiUjL.jpg,180726,height,4.0 inch,22909073-dbea-4a89-91df-120ebf9c58ee.jpg,"['d:100mm', '(4"" )', '6:1.8mm', '10.07""', 'IH.32mm-', '/1.25""', '~OH.3Smm', '[133""']"
https://m.media-amazon.com/images/I/618Bs-FlNXL.jpg,658003,height,10.75 inch,aaa0ad09-0b0f-4e27-8c79-5b9cc9b31163.jpg,"['1', '12.5 inch', '10.75 inch', '2.5']"
https://m.media-amazon.com/images/I/51nx4qW1FZL.jpg,521308,height,34.0 inch,faa0fcfe-371d-4af5-9710-29b6b7525ce9.jpg,"['34""', '74""', '34""']"
https://m.media-amazon.com/images/I/51EX6rpDKyL.jpg,529606,height,20.0 centimetre,8cf224b3-c212-4ccf-ab87-bbc5aa997428.jpg,"['00338', '04ant', '5', '8', '35,', '7707', '8', '2omi;']"
https://m.media-amazon.com/images/I/615yrJx-3iL.jpg,425150,height,81.3 centimetre,88aabf04-9eec-4da9-bd95-ffdc9ca8c2cc.jpg,"['13cm', '42cm', '12.2cm', '81.3cm']"
https://m.media-amazon.com/images/I/51KjuuXeQLL.jpg,866516,height,13.8 centimetre,ee74090c-a5ca-4848-b2e0-a834e8fe2895.jpg,"['5.5 * 3 * 5', '3', '2', '4', '3', '5.5 CM', '3']"
https://m.media-amazon.com/images/I/51Be-6QM5+L.jpg,764417,height,48.0 centimetre,f264b73d-7930-4583-8eb3-6508ed624785.jpg,['AJUSTABLE DESDE 35.5 HASTA 48 CM']
https://m.media-amazon.com/images/I/51mtnmW6eTL.jpg,967281,height,11.0 centimetre,d7bd8fe6-6118-4269-9923-82b2cca23ad9.jpg,"['Adjustable height 11', '2']"
https://m.media-amazon.com/images/I/61BFbo3b5dL.jpg,418233,height,6.29 inch,63b8bd32-d3a4-4fed-831a-e56f86237fde.jpg,"['I2cm', '4.72""', '5', '8', '6']"
https://m.media-amazon.com/images/I/61EEbzvjQvL.jpg,939129,height,39.0 centimetre,29c066bb-da40-411b-820c-1c979d90eac5.jpg,"['31,5x 18,6x 39 cm:', '64,4 cm', '1,75 kg']"
https://m.media-amazon.com/images/I/51WfBhXWehL.jpg,522832,height,1750.0 millimetre,b353199a-ffa3-43cc-992c-4032bce47c16.jpg,"['83', '3', '82', '3', '6g', '23', '5""', '79', '290', '114', '730 =', '28.7', '29,9 in', '760 =', '490', '12 in']"
https://m.media-amazon.com/images/I/51IuxH-zNgL.jpg,558806,height,7.25 inch,5757fa7b-6187-42e5-94a7-1779177ea24f.jpg,"['4""', '7.25""']"
https://m.media-amazon.com/images/I/61+HuBewIrL.jpg,826444,height,13.5 centimetre,f5639eb7-5ba9-4626-9708-cbce652b0db6.jpg,['11.5cm/4.485in']
https://m.media-amazon.com/images/I/51NWtvZsEhL.jpg,362818,height,20.5 centimetre,7fe9619e-dcaf-4da6-a4f5-005607cc1c9a.jpg,"['1 x 850ML + 1 x 350ML', '20.5cm', '14cm', '23.5cm', '1x Apple', '1 x Milk']"
https://m.media-amazon.com/images/I/51dVlG9g8JL.jpg,267182,height,715.0 millimetre,bf3c2773-5248-411b-b9dd-9b30b1663d59.jpg,"['715.Omm', '445.Omm', '450.Omm']"
https://m.media-amazon.com/images/I/61DKgig5p4L.jpg,844474,height,31.0 centimetre,e8539153-eb69-4a33-9a3c-85baf1a6c71a.jpg,"['1', '7', '9cm/3.54in', '16cm/6.3in']"
https://m.media-amazon.com/images/I/51QdUkhfBmL.jpg,357074,height,4.7 centimetre,44a5e812-b515-4ac8-8da3-6b4ec8b5c285.jpg,"['4.7cm', '5.7cm']"
https://m.media-amazon.com/images/I/611XPnICEGL.jpg,145486,height,54.0 millimetre,ab1c991a-8349-416a-b017-6a1c626a9f53.jpg,"['22mmn', '48/50/52mm', '97mm', '9.6/10/10.Amm', '90mm', '@3mm', '18mm', '0000', '18 Smm', '101mm', '76.Smm', '70.Smm', '70mm', '94mm', 'J6mm', 'L4mm', '28* Zaun', '69mm', '76mm', '85mm', '3Smm', '52mm', '93mm', '102mm', '61mm', '77', 'o3mm', '@1Omm', '68mm', '220mm', '9Omm', 'T8mm', '86mm', '55mm', '10mm', '17mm', '6Mm', '36mm', '140mm', '1', '5', '1', '3.Smm', '9mm', '2 2mm', '03mm', 'we i ght: 450g/set', '1', '8omm', '6']"
https://m.media-amazon.com/images/I/61AwEnYLNaL.jpg,609588,height,19.0 inch,35057066-e1d2-41d9-a6c4-cc469055a2ac.jpg,"['Weight: 140g / Soz', '(1#)', '1', '3', '7', '1', '0', '4in', '10.2cm', '9', '6', '5', '1', '9', '1', '3.Sin', '5']"
https://m.media-amazon.com/images/I/514gyv9x4fL.jpg,480845,height,5.0 centimetre,ff64329a-6b86-4342-bed0-b19c52b6d74a.jpg,"['5cm', '15cm', '15cm']"
https://m.media-amazon.com/images/I/41uJvEAJzjL.jpg,810266,height,6.1 inch,889dfdda-340c-4fcf-b2be-53abbeb05f8f.jpg,"['4.8 in', '12.3 cm', '6.1 in', '15.5 cm']"
